"dsrc","domain","length","dicts","entropy","numbers","ngram"
"cryptolocker","cqcpbgsmtnbfua",14,0.357142857142857,3.52164063634332,0,0.698970004336019
"cryptolocker","dudavodtffnquf",14,0.642857142857143,2.98522813603425,0,2.44715803134222
"cryptolocker","cnjdgrfjlxpkiv",14,0.214285714285714,3.66449777920046,0,0
"cryptolocker","drknbapqwpcvyk",14,0.5,3.52164063634332,0,0.845098040014257
"cryptolocker","eshembkgkdalgf",14,0.857142857142857,3.37878349348618,0,5.23299611039215
"cryptolocker","fwiohjunvumwgd",14,0.5,3.52164063634332,0,0
"cryptolocker","loexpwqltrmjgu",14,0.571428571428571,3.66449777920046,0,1.90308998699194
"cryptolocker","ycyymcmqbloyoc",14,0.357142857142857,2.61057724333164,0,2.24797326636181
"cryptolocker","mwcafmdpcpuone",14,0.857142857142857,3.37878349348618,0,2.83378437465648
"cryptolocker","akwbcryujjwemc",14,0.642857142857143,3.37878349348618,0,0
"cryptolocker","pwjptettrdmhrs",14,0.714285714285714,3.18200581476021,0,1.81291335664286
"cryptolocker","dkeqqjpyywowah",14,0.357142857142857,3.37878349348618,0,0.602059991327962
"cryptolocker","qfhrjtgxabumrd",14,0.428571428571429,3.66449777920046,0,0.845098040014257
"cryptolocker","escsgycdhuwcqi",14,0.5,3.32486295761736,0,1.14612803567824
"cryptolocker","psmcjimveqppot",14,0.714285714285714,3.32486295761736,0,2.10037054511756
"cryptolocker","quhqkngjlekjoo",14,0.5,3.23592635062903,0,0.477121254719662
"cryptolocker","qbkeyxyamoxuvr",14,0.714285714285714,3.52164063634332,0,1.95424250943932
"cryptolocker","rdfsadsntcsoma",14,1,3.18200581476021,0,4.78958071216443
"cryptolocker","tbrtnppeccpnox",14,0.928571428571429,3.03914867190307,0,2.17609125905568
"cryptolocker","udmioujrjpkhoa",14,0.571428571428571,3.37878349348618,0,1.25527250510331
"cryptolocker","ujpvdfcikaxsow",14,0.428571428571429,3.8073549220576,0,1
"cryptolocker","vlkkekvvrnsmfm",14,0.214285714285714,2.98522813603425,0,0.698970004336019
"cryptolocker","vrejduswidqryh",14,0.357142857142857,3.52164063634332,0,1
"cryptolocker","jfykadfyqrdlxi",14,0.5,3.37878349348618,0,1.20411998265592
"cryptolocker","xwckjkfhoqkbwp",14,0,3.32486295761736,0,0
"cryptolocker","lkwlgsrjwfwufd",14,0.214285714285714,3.18200581476021,0,0
"cryptolocker","aajbhcvfgoqpkc",14,0.214285714285714,3.52164063634332,0,0
"cryptolocker","nnecekihoddjjk",14,0.857142857142857,3.09306920777189,0,4.80181516858144
"cryptolocker","cfhcnripmckybr",14,0.714285714285714,3.32486295761736,0,1.04139268515823
"cryptolocker","pscdkauruqwsjm",14,0.785714285714286,3.52164063634332,0,1.85733249643127
"cryptolocker","avmnwgovscecks",14,0.785714285714286,3.37878349348618,0,2.57749179983723
"cryptolocker","bxhcxoydbkorbh",14,0.285714285714286,3.03914867190307,0,1.6232492903979
"cryptolocker","cbkodvbgypxlip",14,0.428571428571429,3.52164063634332,0,1.32221929473392
"cryptolocker","ddfdeelnhxibin",14,0.642857142857143,3.03914867190307,0,4.08264177815713
"cryptolocker","eerfbnreqneakt",14,0.928571428571429,2.95021206491475,0,5.41363499719856
"cryptolocker","fgmtcvclyvopbp",14,0.5,3.37878349348618,0,0.954242509439325
"cryptolocker","gjpghdeowbxjbx",14,0.214285714285714,3.23592635062903,0,1.44715803134222
"cryptolocker","hlkuilovfjiybd",14,0.357142857142857,3.52164063634332,0,2.92427928606188
"cryptolocker","isukubeecbumua",14,0.928571428571429,2.95021206491475,0,3.86308482532036
"cryptolocker","vgplrgajjuwcdh",14,0.5,3.52164063634332,0,1.17609125905568
"cryptolocker","jbsmkkjodmmauw",14,0.714285714285714,3.18200581476021,0,0.903089986991944
"cryptolocker","wonnhpftkgoptu",14,0.5,3.23592635062903,0,2.38021124171161
"cryptolocker","kuaygifyermryi",14,0.785714285714286,3.18200581476021,0,3.53147891704226
"cryptolocker","xiuadnbellohhw",14,0.571428571428571,3.52164063634332,0,6.3612167673526
"cryptolocker","ldxbvrkjfdefgx",14,0.428571428571429,3.37878349348618,0,0.477121254719662
"cryptolocker","yqscswgomwgufd",14,0.5,3.37878349348618,0,0
"cryptolocker","mwdoomaomaxsdf",14,0.857142857142857,2.84237099317711,0,6.42084324573621
"cryptolocker","nyxdprtctnsmda",14,0.857142857142857,3.37878349348618,0,0.845098040014257
"cryptolocker","nfbqevfynlpgdq",14,0.5,3.37878349348618,0,0
"cryptolocker","ohvffbymuykaty",14,0.5,3.32486295761736,0,0.778151250383644
"cryptolocker","oyidatbjoqpxvh",14,0.428571428571429,3.66449777920046,0,2.64443858946784
"cryptolocker","pbdrbyuwvekrvj",14,0.428571428571429,3.37878349348618,0,0
"cryptolocker","phgfpdgtpchldl",14,0.5,2.89629152904593,0,1.17609125905568
"cryptolocker","qjbtqiahwpcftb",14,0.5,3.37878349348618,0,0
"cryptolocker","svuviygmqkibxx",14,0,3.37878349348618,0,0.602059991327962
"cryptolocker","gjpwfhsoyyuuwy",14,0.428571428571429,3.18200581476021,0,0
"cryptolocker","ubswoiljppscot",14,0.857142857142857,3.37878349348618,0,4.37088301677761
"cryptolocker","ionxlqxlxefvwh",14,0.428571428571429,3.32486295761736,0,2.05690485133647
"cryptolocker","uxaktghhsbagcd",14,0.5,3.37878349348618,0,2.17609125905568
"cryptolocker","ilulqotjbpmabl",14,0.357142857142857,3.32486295761736,0,2.43136376415899
"cryptolocker","wdxlapmergkhax",14,0.785714285714286,3.52164063634332,0,4.6170003411209
"cryptolocker","kqsmwxygauwbis",14,0.428571428571429,3.52164063634332,0,0.954242509439325
"cryptolocker","wadackclbjvljp",14,0.714285714285714,3.23592635062903,0,4.27646180417324
"cryptolocker","xcxodsmsjrgbae",14,0.785714285714286,3.52164063634332,0,1.30102999566398
"cryptolocker","yfbbithiaogmaa",14,0.785714285714286,3.18200581476021,0,5.84197230672736
"cryptolocker","ahvpjcrpiwqcax",14,0.357142857142857,3.37878349348618,0,0
"cryptolocker","ycionrdgdanqco",14,0.642857142857143,3.23592635062903,0,5.87168499708228
"cryptolocker","aeddoannlixgsk",14,0.5,3.37878349348618,0,5.66890750230186
"cryptolocker","bhgptbidcfxrax",14,0.571428571428571,3.52164063634332,0,1.20411998265592
"cryptolocker","cjbeujskknihad",14,0.357142857142857,3.52164063634332,0,1.79934054945358
"cryptolocker","pcythtgdamhdjm",14,0.642857142857143,3.23592635062903,0,1.64345267648619
"cryptolocker","drawqycwsohjrp",14,0.5,3.52164063634332,0,2.12057393120585
"cryptolocker","qgjnjjshnmsaqk",14,0.285714285714286,3.03914867190307,0,0.477121254719662
"cryptolocker","evkqsoobgosgpb",14,0.714285714285714,3.03914867190307,0,1.74036268949424
"cryptolocker","tkellovxmoaajr",14,0.571428571428571,3.37878349348618,0,4.35102285258412
"cryptolocker","hafoutrrfqagrn",14,0.928571428571429,3.18200581476021,0,3.3714373174041
"cryptolocker","uoofneicaolwjq",14,0.714285714285714,3.4677201004745,0,3.93651374247889
"cryptolocker","iepiwjevsqldia",14,0.642857142857143,3.32486295761736,0,3.40140054078154
"cryptolocker","xshkieynsqcsjm",14,0.571428571428571,3.4677201004745,0,0.602059991327962
"cryptolocker","ywisjjsmlhfdja",14,0.5,3.32486295761736,0,1
"cryptolocker","ywrektlrgqnpqv",14,0.428571428571429,3.52164063634332,0,0.778151250383644
"cryptolocker","absmlyfqyhqaha",14,0.571428571428571,3.03914867190307,0,1.47712125471966
"cryptolocker","cbmcmyoifsupux",14,0.642857142857143,3.37878349348618,0,1.20411998265592
"cryptolocker","dfnkneihxjxaue",14,0.214285714285714,3.37878349348618,0,1.30102999566398
"cryptolocker","dfwvoobmssgmui",14,0.928571428571429,3.37878349348618,0,0.698970004336019
"cryptolocker","ejxeptulljjwlf",14,0.428571428571429,2.98522813603425,0,1.65321251377534
"cryptolocker","iwbjcjayhhacde",14,0.571428571428571,3.23592635062903,0,0.845098040014257
"cryptolocker","vmcmlrmmwokmcb",14,0.928571428571429,2.83523774531212,0,0.602059991327962
"cryptolocker","kxlsvymjstltbb",14,0.5,3.23592635062903,0,0.477121254719662
"cryptolocker","xnmvfhywibvejh",14,0.214285714285714,3.52164063634332,0,0.477121254719662
"cryptolocker","mfgbgepttjsydg",14,0.857142857142857,3.32486295761736,0,1.17609125905568
"cryptolocker","auhepmchjqdjcv",14,0.571428571428571,3.37878349348618,0,0.778151250383644
"cryptolocker","ogqkatcefveqtk",14,0.428571428571429,3.23592635062903,0,2.43136376415899
"cryptolocker","cvrnjcorudobcj",14,0.714285714285714,3.03914867190307,0,4.55485243437205
"cryptolocker","qnjadtsualfvar",14,0.714285714285714,3.4677201004745,0,4.90655051910145
"cryptolocker","rrkiecdqphxcqy",14,0.357142857142857,3.37878349348618,0,1.85733249643127
"cryptolocker","sotjwjfflxqnxa",14,0.214285714285714,3.37878349348618,0,0
"cryptolocker","tsurxrpbbtjtxt",14,0.428571428571429,2.8073549220576,0,2.04921802267018
"cryptolocker","uvorhoipmnxsla",14,0.785714285714286,3.66449777920046,0,1.85733249643127
"cryptolocker","vapaiwslcjqyca",14,0.714285714285714,3.32486295761736,0,2.4983105537896
"cryptolocker","wwybbeuaxajkcp",14,0.214285714285714,3.37878349348618,0,0
"cryptolocker","xbajcmfvnvcqcc",14,0.357142857142857,3.09306920777189,0,0
"cryptolocker","mgpgmxrpuevwsp",14,0.285714285714286,3.18200581476021,0,0.477121254719662
"cryptolocker","avqjvdnjngvdbs",14,0.214285714285714,3.03914867190307,0,0.477121254719662
"cryptolocker","nkaaohwacspksb",14,0.714285714285714,3.18200581476021,0,1.80617997398389
"cryptolocker","babdxmstuupqrr",14,0.642857142857143,3.37878349348618,0,3.15836249209525
"cryptolocker","oiuuxsjjltudlf",14,0.214285714285714,3.18200581476021,0,1.51851393987789
"cryptolocker","cxvxhxfdevujtb",14,0.214285714285714,3.32486295761736,0,1.11394335230684
"cryptolocker","pmfoacotsioqsj",14,0.571428571428571,3.32486295761736,0,4.18639121569549
"cryptolocker","dcgrjhknlkowrs",14,0.214285714285714,3.52164063634332,0,0
"cryptolocker","uwxwnikaniqmsv",14,0.642857142857143,3.37878349348618,0,5.10037054511756
"cryptolocker","vbyfoneygytwsj",14,0.642857142857143,3.4677201004745,0,4.76320330037077
"cryptolocker","vbiqprpkuwkass",14,0.642857142857143,3.37878349348618,0,2.28330122870355
"cryptolocker","wfjyqwjjnnnkjw",14,0,2.55665670746282,0,0
"cryptolocker","wydlydctexpswf",14,0.642857142857143,3.37878349348618,0,2.30102999566398
"cryptolocker","xdetaivswosdwl",14,0.714285714285714,3.37878349348618,0,3.51534389308838
"cryptolocker","xdnfbmhelmjgeu",14,0.357142857142857,3.52164063634332,0,1.77815125038364
"cryptolocker","yhoncrbdedmqur",14,0.714285714285714,3.52164063634332,0,4.36248247475118
"cryptolocker","fbrvhnlicbwkwu",14,0.285714285714286,3.52164063634332,0,3.92272545799326
"cryptolocker","sqsyqvxvrihuvr",14,0.428571428571429,3.03914867190307,0,0
"cryptolocker","hccfbwqfhxalnf",14,0.5,3.18200581476021,0,0.903089986991944
"cryptolocker","urdikfdswfkvvl",14,0.642857142857143,3.23592635062903,0,1.32221929473392
"cryptolocker","hdwksidcsqvqph",14,0.5,3.23592635062903,0,1.50514997831991
"cryptolocker","usxncqppixgbow",14,0.5,3.52164063634332,0,1.80617997398389
"cryptolocker","jehtmriyxnyrnq",14,0.5,3.37878349348618,0,0.602059991327962
"cryptolocker","wtiwvaumnujcvp",14,0.714285714285714,3.37878349348618,0,0.477121254719662
"cryptolocker","nramixeeufceto",14,0.928571428571429,3.4677201004745,0,5.22282048132217
"cryptolocker","ovbujgoakbukkv",14,0.571428571428571,2.89629152904593,0,0.477121254719662
"cryptolocker","pskvchjbacffkk",14,0.571428571428571,3.18200581476021,0,0.903089986991944
"cryptolocker","qwledptwpxxlke",14,0.642857142857143,3.09306920777189,0,1.43136376415899
"cryptolocker","ptfbtsvxlubkxu",14,0.428571428571429,3.23592635062903,0,1.32221929473392
"cryptolocker","qxgjubgtbqtqou",14,0,2.89629152904593,0,0
"cryptolocker","rupkncbuqrelvp",14,0.5,3.37878349348618,0,2.60205999132796
"cryptolocker","syqsoklqgnwrvc",14,0.285714285714286,3.52164063634332,0,0
"cryptolocker","qdxrvhseegkigj",14,0.5,3.52164063634332,0,1.51851393987789
"cryptolocker","eqsqymoxhfroof",14,0.357142857142857,3.18200581476021,0,3.06145247908719
"cryptolocker","rhilxwfirgvfnh",14,0.285714285714286,3.23592635062903,0,2.45939248775923
"cryptolocker","fudkbcbcufdlmq",14,0.428571428571429,3.09306920777189,0,0
"cryptolocker","uldjaovmcrkgrh",14,0.5,3.66449777920046,0,0.477121254719662
"cryptolocker","cvuumhroldankrt",15,0.733333333333333,3.64022392894185,0,5.38624919670892
"cryptolocker","dufleadnwxfylfk",15,0.4,3.32323142879762,0,4.59452513913601
"cryptolocker","eqkabrsitramman",15,0.866666666666667,3.32323142879762,0,12.1074577616622
"cryptolocker","reurqfkckaodqbd",15,0.4,3.37355726227519,0,2.82736927305383
"cryptolocker","foasraolxibqavd",15,0.666666666666667,3.45656476213095,0,1.30102999566398
"cryptolocker","svkhwvsdjmqgssu",15,0.4,3.24022392894185,0,0.602059991327962
"cryptolocker","ggpixqwmwudtsbd",15,0.6,3.50689059560852,0,0.903089986991944
"cryptolocker","vnyauxtdmoewfwd",15,0.933333333333333,3.64022392894185,0,1.73239375982297
"cryptolocker","jxebvsxmawqkoyh",15,0.6,3.77355726227519,0,0
"cryptolocker","wfopbocelbgaohe",15,0.8,3.32323142879762,0,2.4983105537896
"cryptolocker","kptqcjgnyjsnowq",15,0.533333333333333,3.50689059560852,0,1.65321251377534
"cryptolocker","awfavukmkagqngr",15,0,3.32323142879762,0,1.04139268515823
"cryptolocker","bskospqbxnqmona",15,0.533333333333333,3.24022392894185,0,5.1162091258034
"cryptolocker","boupclsnjmitpjr",15,0.533333333333333,3.64022392894185,0,3.17955179116519
"cryptolocker","ckaeygycwasphhr",15,0.533333333333333,3.37355726227519,0,2.02118929906994
"cryptolocker","egjiantnmovknvk",15,0.533333333333333,3.32323142879762,0,5.99091131973942
"cryptolocker","fcowwiacacggokw",15,0.8,2.87290559532006,0,1.83250891270624
"cryptolocker","fxyxgecolbxnwrt",15,0.533333333333333,3.58989809546429,0,3.14736710779379
"cryptolocker","gtemdyidyoijowx",15,0.866666666666667,3.37355726227519,0,1.79934054945358
"cryptolocker","cvcvmekkamixmyx",15,0.666666666666667,3.05656476213095,0,2.93951925261862
"cryptolocker","pghwnvxwwbktmnw",15,0.2,3.24022392894185,0,0
"cryptolocker","eqrbbusxbmlgfpy",15,0.4,3.58989809546429,0,1.30102999566398
"cryptolocker","rbwccmgkxbncong",15,0.866666666666667,3.18989809546429,0,4.42612070874662
"cryptolocker","gfgeqwtlcbxrbrh",15,0.333333333333333,3.50689059560852,0,0.602059991327962
"cryptolocker","tplfrohxypanbnk",15,0.6,3.64022392894185,0,4.95770304154883
"cryptolocker","iavjfncydbbabhy",15,0.6,3.32323142879762,0,2.76042248342321
"cryptolocker","vkbkgfplapdvkmk",15,0.6,3.10689059560852,0,2.53781909507327
"cryptolocker","komertkgamptmrv",15,0.866666666666667,3.18989809546429,0,8.1331043965962
"cryptolocker","lkrsolabwgkhesd",15,0.866666666666667,3.50689059560852,0,7.32457051721884
"cryptolocker","mjcjgkstbmscftf",15,0.6,3.10689059560852,0,1.17609125905568
"cryptolocker","nfhxdcioxgnpghe",15,0.533333333333333,3.37355726227519,0,1.83250891270624
"cryptolocker","oxqmvmthcbfnmex",15,0.533333333333333,3.45656476213095,0,1.38021124171161
"cryptolocker","ptvbsejcyuabemj",15,0.733333333333333,3.50689059560852,0,1.98227123303957
"cryptolocker","qsgrkdcudbivmfx",15,0.333333333333333,3.77355726227519,0,0.602059991327962
"cryptolocker","rolghurpaudjnab",15,0.733333333333333,3.50689059560852,0,3.44839710345777
"cryptolocker","tojqtxqnfyeol",13,0.307692307692308,3.23890125660263,0,0.477121254719662
"cryptolocker","hbeqnsbsvrciu",13,0.769230769230769,3.39274741044878,0,0.778151250383644
"cryptolocker","uktuoiedryqnu",13,0.692307692307692,3.33467914105159,0,2.25527250510331
"cryptolocker","iwouidoiirohu",13,0.923076923076923,2.56544837182083,0,3.03822263836872
"cryptolocker","vmowudplssots",13,0.923076923076923,3.18083298720544,0,1.80617997398389
"cryptolocker","jyjwoxaqjlmnc",13,0.230769230769231,3.33467914105159,0,0
"cryptolocker","wiybpndbfsbsu",13,0.615384615384615,3.18083298720544,0,0.477121254719662
"cryptolocker","kutbjingvlymu",13,0.538461538461538,3.54659356429494,0,3.76849010517125
"cryptolocker","xkrlrmxhkodiw",13,0.230769230769231,3.23890125660263,0,0.903089986991944
"cryptolocker","yimavhkubscxx",13,0.615384615384615,3.54659356429494,0,2.04139268515822
"cryptolocker","ygcpmwlwwophg",13,0.538461538461538,3.02698683335929,0,0.477121254719662
"cryptolocker","aeweqrxknsowx",13,0.538461538461538,3.23890125660263,0,2.11394335230684
"cryptolocker","aiwrsrwfxinns",13,0.538461538461538,2.93120894891032,0,1.81954393554187
"cryptolocker","bgrgwmjsommdt",13,0.461538461538462,3.18083298720544,0,2.02118929906994
"cryptolocker","behvnckukiamu",13,0.538461538461538,3.39274741044878,0,1.80617997398389
"cryptolocker","ccckrwwibmycm",13,0.769230769230769,2.77736279506417,0,1.07918124604762
"cryptolocker","mtnqimowohctl",13,0.538461538461538,3.23890125660263,0,0.845098040014257
"cryptolocker","agiqceiyifljl",13,0.230769230769231,3.18083298720544,0,0.845098040014257
"cryptolocker","osxjiwcydblgl",13,0.538461538461538,3.54659356429494,0,0
"cryptolocker","cfsjcovbwyuvu",13,0.384615384615385,3.23890125660263,0,0.698970004336019
"cryptolocker","orswjrnucbmys",13,0.461538461538462,3.39274741044878,0,2.14612803567824
"cryptolocker","cenwdjhwvyvos",13,0.230769230769231,3.39274741044878,0,2.02118929906994
"cryptolocker","qqdpjcbwquvll",13,0.307692307692308,3.18083298720544,0,0
"cryptolocker","edxpdtuyksfbu",13,0.615384615384615,3.39274741044878,0,0
"cryptolocker","qpvlgbvftwmjt",13,0.538461538461538,3.39274741044878,0,0.698970004336019
"cryptolocker","rnqaksrmngadl",13,0.615384615384615,3.23890125660263,0,2.70243053644553
"cryptolocker","sogegljhiqvvt",13,0.230769230769231,3.39274741044878,0,1.07918124604762
"cryptolocker","tmbskdfocajpu",13,0.307692307692308,3.70043971814109,0,1.75587485567249
"cryptolocker","snbrhgudhqwop",13,0.615384615384615,3.54659356429494,0,0.477121254719662
"cryptolocker","tlvglxqkbakih",13,0.461538461538462,3.39274741044878,0,0.477121254719662
"cryptolocker","umlkhqifvkgbi",13,0.230769230769231,3.39274741044878,0,0
"cryptolocker","vkgyliempttuj",13,0.615384615384615,3.54659356429494,0,4.28869626059026
"cryptolocker","oqhvnxwyndbmo",13,0.538461538461538,3.39274741044878,0,0
"cryptolocker","cdcvhsheevygx",13,0.846153846153846,3.08505510275648,0,1.8750612633917
"cryptolocker","pmraiorbgusdq",13,0.846153846153846,3.54659356429494,0,3.42258983985148
"cryptolocker","dymacjcgwnqwq",13,0.307692307692308,3.23890125660263,0,2.35218251811136
"cryptolocker","simaedtvwruko",13,0.538461538461538,3.70043971814109,0,3.37584643630916
"cryptolocker","guhaxxebnksex",13,0.923076923076923,3.18083298720544,0,2.52633927738984
"cryptolocker","teweytoxpjmbx",13,0.615384615384615,3.23890125660263,0,2.41497334797082
"cryptolocker","hqresoydgckux",13,0.384615384615385,3.70043971814109,0,3.5705429398819
"cryptolocker","smpqlmesssaga",13,0.923076923076923,2.77736279506417,0,7.92591025271447
"cryptolocker","tkkfphqgjwyvb",13,0,3.54659356429494,0,0
"cryptolocker","tiaugdyulkrwc",13,0.846153846153846,3.54659356429494,0,0.778151250383644
"cryptolocker","ugujkxlicoqmt",13,0.230769230769231,3.54659356429494,0,3.31090562937614
"cryptolocker","weuucrbpchteo",13,1,3.23890125660263,0,1.95424250943932
"cryptolocker","xcpjgmndslstp",13,0.538461538461538,3.39274741044878,0,3.18639121569549
"cryptolocker","xafywivruylux",13,0.461538461538462,3.23890125660263,0,0.602059991327962
"cryptolocker","yxanbdifldkkp",13,0.384615384615385,3.39274741044878,0,1.55630250076729
"cryptolocker","hvlvcmulwnelq",13,0.538461538461538,3.18083298720544,0,1.92427928606188
"cryptolocker","uigvveonqlnbq",13,0.230769230769231,3.23890125660263,0,1.11394335230684
"cryptolocker","juvocdptruigj",13,0.615384615384615,3.39274741044878,0,1.68124123737559
"cryptolocker","whqovujvlsrvs",13,0.230769230769231,3.18083298720544,0,0
"cryptolocker","lnqasrrigcxjq",13,0.538461538461538,3.39274741044878,0,1.68124123737559
"cryptolocker","yalamjlkaahyq",13,0.538461538461538,2.77736279506417,0,3.04139268515822
"cryptolocker","nmbssimqbjceq",13,0.615384615384615,3.08505510275648,0,2.6170003411209
"cryptolocker","byvsmagsuhlta",13,0.769230769230769,3.39274741044878,0,4.87852179550121
"cryptolocker","lrtqabctcdoby",13,0.692307692307692,3.23890125660263,0,1.90848501887865
"cryptolocker","mpofesxbvmcuq",13,0.692307692307692,3.54659356429494,0,2.12057393120585
"cryptolocker","nqejarwcwksvr",13,0.769230769230769,3.39274741044878,0,1.07918124604762
"cryptolocker","ooyxejsjqtgps",13,0.230769230769231,3.23890125660263,0,0.477121254719662
"cryptolocker","pjyuqgyqlriyn",13,0,3.18083298720544,0,0.602059991327962
"cryptolocker","qhtjuxuxfbvsf",13,0.230769230769231,3.23890125660263,0,0
"cryptolocker","rijnqwtygymtn",13,0.846153846153846,3.23890125660263,0,0.477121254719662
"cryptolocker","sgecuopgaiano",13,0.769230769230769,3.23890125660263,0,4.64972418592952
"cryptolocker","qtfyfkpoicyei",13,0.461538461538462,3.23890125660263,0,1.5910646070265
"cryptolocker","eegwlfatvjxxr",13,0.538461538461538,3.39274741044878,0,1.68124123737559
"cryptolocker","rppdaudeucldr",13,0.769230769230769,2.87314067951313,0,2.42160392686983
"cryptolocker","faqbgpnjijkwr",13,0.461538461538462,3.54659356429494,0,0.477121254719662
